gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ip
AT1G30710,1563.426649399383,-0.29868701093934086,0.09151784438338482,-3.2637024282181173,0.00109966596331912,0.00312204014873361,Non-UBP5 targets
AT4G32880,1945.7290776678792,-0.28382392445172056,0.08697140084412144,-3.263416728913189,0.00110077527309138,0.00312429178343662,Non-UBP5 targets
AT1G62340,504.2314625832763,0.5868704682991878,0.17989220162152766,3.262345243480288,0.00110494484830562,0.00312850398048132,Non-UBP5 targets
AT2G19000,18073.522857596607,-0.0997091940227918,0.03056557133967548,-3.262140691391716,0.00110574249998388,0.00312850398048132,Non-UBP5 targets
AT2G19010,18073.522857596607,-0.0997091940227918,0.03056557133967548,-3.262140691391716,0.00110574249998388,0.00312850398048132,Non-UBP5 targets
AT2G19020,18073.522857596607,-0.0997091940227918,0.03056557133967548,-3.262140691391716,0.00110574249998388,0.00312850398048132,Non-UBP5 targets
AT2G19045,18073.522857596607,-0.0997091940227918,0.03056557133967548,-3.262140691391716,0.00110574249998388,0.00312850398048132,Non-UBP5 targets
AT2G19060,18073.522857596607,-0.0997091940227918,0.03056557133967548,-3.262140691391716,0.00110574249998388,0.00312850398048132,Non-UBP5 targets
AT2G19070,18073.522857596607,-0.0997091940227918,0.03056557133967548,-3.262140691391716,0.00110574249998388,0.00312850398048132,Non-UBP5 targets
AT2G19030,18073.522857596607,-0.0997091940227918,0.03056557133967548,-3.262140691391716,0.00110574249998388,0.00312850398048132,Non-UBP5 targets
AT2G19040,18073.522857596607,-0.0997091940227918,0.03056557133967548,-3.262140691391716,0.00110574249998388,0.00312850398048132,Non-UBP5 targets
AT2G19050,18073.522857596607,-0.0997091940227918,0.03056557133967548,-3.262140691391716,0.00110574249998388,0.00312850398048132,Non-UBP5 targets
AT1G14170,180.5877452897128,1.048362210580225,0.3214596818888458,3.261255671069591,0.00110919977965217,0.00313738729543759,UBP5 targets
AT5G20230,5672.9420284050375,-0.171921646553206,0.0527380165141989,-3.2599187060233623,0.00111444151381641,0.0031495086260029,Non-UBP5 targets
AT5G20240,5672.9420284050375,-0.171921646553206,0.0527380165141989,-3.2599187060233623,0.00111444151381641,0.0031495086260029,Non-UBP5 targets
AT5G03115,5672.9420284050375,-0.171921646553206,0.0527380165141989,-3.2599187060233623,0.00111444151381641,0.0031495086260029,Non-UBP5 targets
AT4G00390,4853.261879781314,-0.24191899908337805,0.07424796210637163,-3.258257765200234,0.00112098533433007,0.00316619070988598,UBP5 targets
AT4G00400,4853.261879781314,-0.24191899908337805,0.07424796210637163,-3.258257765200234,0.00112098533433007,0.00316619070988598,Non-UBP5 targets
AT1G61060,218.422821775222,0.7998576620959847,0.24551196189018665,3.2579172759563857,0.00112233118338801,0.00316908605083555,Non-UBP5 targets
AT3G60640,5221.13147890332,0.1887770598837437,0.05798985781842902,3.255346141299743,0.00113254242090787,0.00319517964550821,UBP5 targets
AT3G60650,5221.13147890332,0.1887770598837437,0.05798985781842902,3.255346141299743,0.00113254242090787,0.00319517964550821,Non-UBP5 targets
AT3G60660,5221.13147890332,0.1887770598837437,0.05798985781842902,3.255346141299743,0.00113254242090787,0.00319517964550821,UBP5 targets
AT5G07400,1124.8369521189431,2.009165855178862,0.6174545465506514,3.253949406321271,0.00113812547522319,0.00321001418647021,UBP5 targets
AT4G17505,913.8489857873292,0.3658738247685051,0.11244853505887668,3.2537002334173413,0.00113912414385199,0.0032119139672539,Non-UBP5 targets
AT2G26370,1233.2426686460062,0.30962505421593745,0.09516824063977974,3.253449387468408,0.0011401303360955,0.00321272929637227,Non-UBP5 targets
AT2G26380,1233.2426686460062,0.30962505421593745,0.09516824063977974,3.253449387468408,0.0011401303360955,0.00321272929637227,Non-UBP5 targets
AT5G63715,1519.4424893017374,-0.30730887529765766,0.09446044733124376,-3.2533074316281803,0.00114070011273383,0.00321272929637227,Non-UBP5 targets
AT1G73220,1918.3818493488377,0.24676433392804023,0.07585037737337952,3.2533039712290837,0.00114071400523015,0.00321272929637227,Non-UBP5 targets
AT1G71380,187.78541798340785,0.9750958912582848,0.2997820759941925,3.252682429476453,0.00114321185310216,0.00321792966058387,UBP5 targets
AT1G37140,506.13257419533096,-0.5670432740205474,0.17435990279728697,-3.252142636715043,0.00114538526972875,0.00322312915548849,Non-UBP5 targets
AT1G20940,585.9214211637911,0.5063954458690031,0.1559589317313837,3.24697944675073,0.00116636812443165,0.00327844013353763,Non-UBP5 targets
AT2G29870,609.7600883548066,0.6599401553318275,0.20327174377249793,3.2465907119409256,0.00116796220866021,0.00328198709373234,Non-UBP5 targets
AT4G06830,6379.101124449543,-0.25966378421656333,0.07998659900410847,-3.246341105254717,0.001168986831566,0.0032820658982302,Non-UBP5 targets
AT4G18610,6379.101124449543,-0.25966378421656333,0.07998659900410847,-3.246341105254717,0.001168986831566,0.0032820658982302,Non-UBP5 targets
AT4G18620,6379.101124449543,-0.25966378421656333,0.07998659900410847,-3.246341105254717,0.001168986831566,0.0032820658982302,Non-UBP5 targets
AT2G07860,3357.95955583117,-0.19100512541612796,0.05885848127820541,-3.24515891793584,0.00117385094417211,0.00329198050764134,Non-UBP5 targets
AT2G07865,3357.95955583117,-0.19100512541612796,0.05885848127820541,-3.24515891793584,0.00117385094417211,0.00329198050764134,Non-UBP5 targets
AT2G07870,3357.95955583117,-0.19100512541612796,0.05885848127820541,-3.24515891793584,0.00117385094417211,0.00329198050764134,Non-UBP5 targets
AT2G41100,458.119180990064,0.6393749774590595,0.19717349562545988,3.242702450605134,0.00118401794692367,0.00331860916754777,Non-UBP5 targets
AT2G41105,458.119180990064,0.6393749774590595,0.19717349562545988,3.242702450605134,0.00118401794692367,0.00331860916754777,Non-UBP5 targets
AT4G36670,194.87200560629785,-0.8408921735010287,0.2595442185812881,-3.239880194972114,0.00119579930898777,0.00335067985615407,UBP5 targets
