gene_id,name,value,mis_reg
AT1G04690,H2Aub-ubp5,3.4883290470510273,Non-misegulated genes
AT1G04750,H2Aub-Col,1.0834987860635696,Non-misegulated genes
AT1G04750,H2Aub-ubp5,1.762401755787037,Non-misegulated genes
AT1G04780,H2Aub-Col,0.8735519822485207,Non-misegulated genes
AT1G04780,H2Aub-ubp5,1.0041699712460064,Non-misegulated genes
AT1G04790,H2Aub-Col,0.7041304652650823,Non-misegulated genes
AT1G04790,H2Aub-ubp5,1.15327526176219,Non-misegulated genes
AT1G04800,H2Aub-Col,1.335693905940594,Downregulated
AT1G04800,H2Aub-ubp5,1.6549144547511312,Downregulated
AT1G04810,H2Aub-Col,0.8620247995124923,Non-misegulated genes
AT1G04810,H2Aub-ubp5,1.646551604679803,Non-misegulated genes
AT1G04820,H2Aub-Col,2.684860060880829,Non-misegulated genes
AT1G04820,H2Aub-ubp5,2.927092464778504,Non-misegulated genes
AT1G04830,H2Aub-Col,1.7988222983770288,Non-misegulated genes
AT1G04830,H2Aub-ubp5,4.255425852959502,Non-misegulated genes
AT1G04850,H2Aub-Col,1.1552416274509805,Non-misegulated genes
AT1G04850,H2Aub-ubp5,1.8700016907801416,Non-misegulated genes
AT1G04860,H2Aub-Col,0.6015410263424519,Non-misegulated genes
AT1G04860,H2Aub-ubp5,0.8710558731656185,Non-misegulated genes
