gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	effect
AT5G48335	90.4513907318808	0.16171699165905	0.188271665238734	4.45251815921416	4.24345300936394e-06	2.02294488464261e-05	NO
AT5G48340	29.1194488360502	0.213854368258881	0.312644467435917	2.51450357714152	0.00596000466704579	0.0106351986655459	NO
AT5G48350	0.113127787305315	-0.281949024808532	3.5338115409304	0.203194473410548	0.41949151615697	NA	NA
AT5G48360	39.2526526264582	0.360451046903237	0.276033935590911	2.31692147462836	0.010254004864797	0.0170577077005927	NO
AT5G48370	25.1162854392226	-0.00837446473970739	0.32921460387815	3.0120946142089	0.00129725858541544	0.00281702595969413	NO
AT5G48375	0	NA	NA	NA	NA	NA	NA
AT5G48380	173.570439029025	-0.0386020129337596	0.154990883040558	6.2029325093571	2.77103054661318e-10	5.04980643775422e-09	NO
AT5G48385	180.581882179637	-0.383140846840662	0.137387885022862	4.48990937633759	3.56267408887848e-06	1.73437976312657e-05	NO
AT5G48390	0.220179077653977	0.439393358775389	3.12357520785947	0.179475954289183	0.428781998231946	NA	NA
AT5G48400	3.13326162239889	-0.558398619185546	0.912267223137698	0.484070204008413	0.31416802325143	NA	NA
AT5G48410	5.27024373645107	-0.165050472358588	0.738988864234176	1.12985400464279	0.129268873889671	NA	NA
AT5G48412	192.108733211969	0.401859785391376	0.139985330481717	4.27287782620012	9.648309882723e-06	4.06856737078026e-05	NO
AT5G48420	0	NA	NA	NA	NA	NA	NA
AT5G48430	2.15378740078973	-2.82246671628968	1.51871944116105	0	0.884930762832059	NA	NA
AT5G48440	26.7241754852222	0.370411302158954	0.310323843876445	2.02881186948598	0.0212387279371838	0.0322597054503929	NO
AT5G48450	21.4262425513464	-0.101339635369867	0.33253552117373	2.70244923447031	0.00344153472193251	0.00659949878825092	NO
AT5G48460	31.8133952253921	-0.38615948933968	0.297294426351363	2.06475620210532	0.0194730369280538	0.029923880205099	NO
AT5G48465	0	NA	NA	NA	NA	NA	NA
AT5G48470	40.1643827341932	0.0957806572174045	0.270996237199955	3.33664906983715	0.000423974707866907	0.00106667317790386	NO
AT5G48480	77.6505754250464	0.245108696746325	0.242003645966138	3.11933855475592	0.00090628780971888	0.00206475896839024	NO
AT5G48485	91.5011166293493	-0.192324097727136	0.240683085221903	3.35576511963111	0.000395728779350229	0.00100585623838836	NO
AT5G48490	86.536881283281	-0.144214648438601	0.257718162114261	3.32062492041977	0.00044908077122914	0.00112063633260874	NO
AT5G48500	44.5728392433575	0.105261017779949	0.254722826272152	3.51259836157789	0.000221873858857003	0.000608745936413004	NO
AT5G48510	0.243571216433782	0.439394270579796	3.01885278511691	0.185701579150867	0.426339394939853	NA	NA
AT5G48515	0	NA	NA	NA	NA	NA	NA
AT5G48520	25.6305320232381	-0.503925796632487	0.323214889384355	1.53481234825664	0.0624149643656519	0.0823983098259487	YES
